customer_id,first_name,last_name,state,first_touch,signup_channel_category,plan,signup_channel,campaign_id,signup_date
c8263,Lisa,Buziak,TN,referral,Paid,gold,paid search,CAM031,2020-07-27
c8264,Janice,Hanscom,DE,social,Organic,silver,Direct,CAM018,2020-07-27
c8265,Kelly,Hearn,NJ,referral,Paid,gold,paid search,CAM031,2020-07-27
c8266,Joe,Rambert,NJ,social,Organic,silver,Direct,CAM006,2020-07-27
c8267,Brandon,Wallen,OH,social,Organic,silver,Direct,CAM018,2020-07-27
c8268,Leon,Taylor,NJ,referral,Organic,silver,Direct,CAM001,2020-07-27
c8269,Jessica,Nairn,IA,social,Organic,silver,Organic Search,CAM018,2020-07-28
c827,Katie,Ball,NJ,social,Paid,gold,Other,CAM004,2020-04-14
c8270,Roxana,Aiken,SC,social,Paid,silver,paid search,CAM031,2020-07-28
c8271,Megan,Bellamy,SC,social,Organic,silver,Direct,CAM018,2020-07-28
c8272,Robert,Berman,MI,social,Paid,gold,paid search,CAM031,2020-07-28
c8273,Erica,Hayzlett,NJ,referral,Organic,silver,Direct,CAM030,2020-07-28
c8274,Jeffery,Smith,WI,referral,Paid,gold,paid search,CAM030,2020-07-28
c8275,Stephanie,Frantz,NJ,referral,Organic,silver,Direct,CAM018,2020-07-28
c8276,Paul,Pires,SC,referral,Organic,silver,Organic Search,CAM031,2020-07-29
c8277,Ernest,Griffin,ND,social,Organic,silver,Organic Search,CAM031,2020-07-29
c8278,Carlos,Strain,GA,referral,Paid,silver,paid search,CAM014,2020-07-29
c8279,Deborah,Maurer,CO,social,Organic,silver,Direct,CAM030,2020-07-29
c828,Ines,Warren,CO,social,Organic,silver,Direct,CAM031,2020-04-14
c8280,Gerald,Yee,ND,social,Organic,silver,Organic Search,CAM018,2020-07-29
c8281,Anne,Berens,NJ,social,Organic,silver,Direct,CAM031,2020-07-29
c8282,Sarah,Riggins,NJ,social,Paid,silver,paid search,CAM020,2020-07-29
c8283,Marianna,Riley,SC,social,Paid,gold,paid search,CAM031,2020-07-29
c8284,Frances,Martinez,WA,social,Organic,silver,Referral,CAM001,2020-07-30
c8285,Elena,Boyles,NJ,referral,Organic,silver,Social,CAM020,2020-07-30
c8286,Scottie,Clausen,WA,social,Organic,silver,Organic Search,CAM018,2020-07-30
c8287,Arthur,Correa,WA,social,Paid,silver,paid search,CAM031,2020-07-30
c8288,Judith,Sing,NJ,social,Organic,silver,Direct,CAM030,2020-07-30
c8289,Geraldine,Dickens,MT,social,Paid,silver,paid search,CAM031,2020-07-30
c829,Matthew,Barr,ND,social,Organic,silver,Direct,CAM030,2020-04-14
c8290,Lisa,Brady,NJ,social,Organic,silver,Organic Search,CAM006,2020-07-30
c8291,Frances,Remy,NJ,referral,Organic,silver,Direct,CAM001,2020-07-31
c8292,Francisca,Taylor,SC,social,Organic,silver,Organic Search,CAM020,2020-07-31
c8293,Jennifer,Weatherill,NJ,referral,Organic,silver,Organic Search,CAM031,2020-07-31
c8294,Patricia,Davis,NJ,social,Organic,silver,Referral,CAM030,2020-07-31
c8295,Billy,Edwards,NJ,referral,Organic,silver,Direct,CAM018,2020-07-31
c8296,Jeremiah,Warren,NJ,social,Organic,silver,Direct,CAM018,2020-07-31
c8297,Joseph,James,NM,referral,Paid,gold,paid search,CAM020,2020-08-01
c8298,Thomas,Manders,WV,referral,Paid,gold,SEO,CAM004,2020-08-02
c8299,Diane,Rosario,NJ,social,Organic,silver,Direct,CAM001,2020-08-02
c83,William,Gregory,NJ,social,Paid,gold,paid search,CAM031,2019-01-23
c830,Shannon,Carpenter,NJ,social,Organic,silver,Direct,CAM030,2020-04-14
c8300,Sara,James,NJ,social,Paid,gold,paid search,CAM032,2020-08-02
c8301,Noe,Cower,NJ,referral,Paid,silver,paid search,CAM009,2020-08-03
c8302,Amy,Mitchell,SC,social,Paid,silver,paid search,CAM030,2020-08-03
c8303,Robert,Fairbanks,IA,social,Organic,silver,Social,CAM033,2020-08-03
c8304,Joseph,Thompson,NJ,social,Organic,silver,Direct,CAM022,2020-08-03
c8305,Ulrike,Nies,NJ,social,Paid,silver,paid search,CAM031,2020-08-03
c8306,Ruth,Humphreys,NJ,social,Organic,silver,Direct,CAM031,2020-08-03
c8307,Frank,Malm,ND,social,Organic,silver,Direct,CAM030,2020-08-03
c8308,Virginia,Mcconville,SC,social,Paid,silver,paid search,CAM017,2020-08-04
c8309,Suzanne,Jones,IL,social,Organic,silver,Direct,CAM004,2020-08-04
c831,Richard,Briscoe,NJ,referral,Organic,silver,Direct,CAM018,2020-04-14
c8310,Byron,Wyrick,NY,referral,Organic,silver,Direct,CAM018,2020-08-04
c8311,David,Coley,CA,social,Organic,silver,Organic Search,CAM018,2020-08-04
c8312,Robert,Vanauker,TN,social,Paid,gold,paid search,CAM031,2020-08-04
c8313,Carrie,Owens,NJ,referral,Organic,silver,Direct,CAM006,2020-08-04
c8314,Louis,Decinti,NY,social,Organic,silver,Organic Search,CAM006,2020-08-04
c8315,Nathaniel,Aparicio,NJ,social,Organic,silver,Direct,CAM031,2020-08-04
c8316,Leroy,Pruden,IA,referral,Organic,silver,Direct,CAM030,2020-08-04
c8317,Bret,Mitchell,NJ,social,Paid,gold,paid search,CAM031,2020-08-04
c8318,Vera,Brown,NJ,social,Organic,silver,Direct,CAM033,2020-08-05
c8319,Sandra,Valdez,NC,referral,Paid,silver,paid search,CAM030,2020-08-05
c832,Ruth,Campbell,NJ,referral,Organic,silver,Direct,CAM031,2020-04-14
c8320,Noble,Berardi,CO,social,Paid,gold,paid search,CAM031,2020-08-05
c8321,Lou,Armstrong,NJ,referral,Organic,silver,Direct,CAM004,2020-08-05
c8322,Angela,Bowen,IA,social,Organic,silver,Direct,CAM030,2020-08-06
c8323,Barbara,Marshall,NC,social,Organic,silver,Referral,CAM031,2020-08-06
c8324,Ronald,Schneider,NJ,social,Organic,silver,Direct,CAM024,2020-08-06
c8325,Jackie,Pilcher,NJ,social,Organic,silver,Direct,CAM018,2020-08-06
c8326,Krystal,Komar,NJ,social,Paid,gold,paid search,CAM030,2020-08-06
c8327,David,Burns,NJ,referral,Organic,silver,Organic Search,CAM018,2020-08-06
c8328,Brian,Waddle,MT,referral,Paid,bronze,paid search,CAM002,2020-08-06
c8329,Mary,Abrams,NJ,social,Organic,silver,Direct,CAM030,2020-08-06
c833,Emilia,Purnell,NJ,referral,Paid,silver,paid search,CAM009,2020-04-14
c8330,Angelo,Garner,NJ,social,Organic,silver,Social,CAM020,2020-08-06
c8331,Donna,Moreton,NJ,referral,Organic,silver,Direct,CAM004,2020-08-06
c8332,Morris,Daum,SD,social,Organic,silver,Organic Search,CAM030,2020-08-07
c8333,Earl,Spencer,NJ,social,Organic,silver,Direct,CAM018,2020-08-07
c8334,Jesse,Henson,IA,referral,Organic,silver,Organic Search,CAM031,2020-08-07
c8335,Francesco,Gilman,NY,referral,Paid,bronze,paid search,CAM002,2020-08-07
c8336,Jessica,Marcy,NY,social,Organic,silver,Direct,CAM031,2020-08-07
c8337,Jennifer,Graham,NJ,social,Organic,silver,Organic Search,CAM006,2020-08-07
c8338,Joseph,Williams,NJ,social,Organic,silver,Social,CAM018,2020-09-01
c8339,Steven,Ko,NY,social,Paid,silver,paid search,CAM014,2020-09-01
c834,Roger,Mcdonough,NJ,social,Paid,bronze,paid search,CAM030,2020-04-14
c8340,Victoria,Song,NJ,social,Organic,silver,Direct,CAM006,2020-09-01
c8341,Richard,Hatcher,NM,referral,Paid,silver,paid search,CAM006,2020-09-02
c8342,Abby,Meza,NJ,social,Organic,silver,Organic Search,CAM018,2020-09-02
c8343,Ricky,Homer,NM,social,Paid,silver,paid search,CAM020,2020-09-02
c8344,Ollie,Millard,SC,referral,Organic,silver,Organic Search,CAM031,2020-09-03
c8345,Michael,Michell,OK,social,Organic,silver,Direct,CAM006,2020-09-03
c8346,Lisa,Olson,PA,marketplace,Paid,gold,paid social,CAM004,2020-09-03
c8347,Shirley,Gillespie,NJ,social,Organic,silver,Social,CAM033,2020-09-03
c8348,Barbara,Hart,NJ,social,Organic,silver,Referral,CAM022,2020-09-03
c8349,Charles,Dubreuil,NJ,referral,Paid,silver,paid search,CAM013,2020-09-04
c835,Janice,Vigor,SC,social,Paid,gold,paid search,CAM031,2020-04-14
c8350,Yuko,Williams,ND,referral,Paid,gold,SEO,CAM004,2020-09-04
c8351,Judson,Clark,NJ,social,Organic,silver,Organic Search,CAM031,2020-09-04
c8352,Peter,Lucas,NJ,referral,Organic,silver,Direct,CAM018,2020-09-04
c8353,Richard,Sissel,NJ,social,Organic,silver,Direct,CAM006,2020-09-04
c8354,Bradley,Cole,NJ,social,Organic,silver,Direct,CAM018,2020-09-05
c8355,Rose,Stahl,NM,referral,Organic,silver,Referral,CAM001,2020-09-06
c8356,Lyndsey,Crouch,VA,social,Organic,silver,Organic Search,CAM018,2020-09-06
c8357,Tamara,Musto,NJ,social,Organic,silver,Direct,CAM006,2020-09-06
c8358,Elizabeth,Coronado,NJ,referral,Organic,silver,Direct,CAM018,2020-09-06
c8359,Adrian,Caccavale,NC,social,Organic,silver,ZocDoc Ad,CAM031,2020-09-07
c836,Teresa,Singer,NC,social,Paid,silver,paid search,CAM031,2020-04-15
c8360,Marcus,Mcintosh,VA,social,Paid,gold,paid search,CAM031,2020-09-08
c8361,Jack,Ramos,NJ,referral,Organic,silver,Organic Search,CAM010,2020-09-08
c8362,Timothy,Barton,NJ,social,Organic,silver,Direct,CAM030,2020-09-08
c8363,Latoya,Pavlik,GA,social,Organic,silver,Direct,CAM030,2020-09-08
c8364,Patrick,Harris,NJ,social,Paid,silver,paid search,CAM002,2020-09-08
c8365,Carl,Jenkins,NJ,referral,Organic,silver,Direct,CAM004,2020-09-08
c8366,Jim,Dixon,NJ,referral,Organic,silver,Direct,CAM006,2020-09-09
c8367,Cheryl,Zepeda,NY,social,Paid,gold,paid search,CAM031,2020-09-09
c8368,Carmen,Welter,NJ,referral,Organic,silver,Direct,CAM018,2020-09-09
c8369,Steve,Schmidt,DE,social,Paid,silver,paid search,CAM018,2020-09-10
c837,Eugene,Desantiago,CO,social,Paid,silver,paid search,CAM019,2020-04-15
c8370,Michael,Reff,GA,referral,Organic,silver,Organic Search,CAM018,2020-09-10
c8371,Russell,Smith,NY,social,Paid,gold,paid search,CAM031,2020-09-10
c8372,Leigh,Monroe,NJ,social,Paid,bronze,paid search,CAM002,2020-09-10
c8373,Richard,Treadwell,CO,social,Paid,gold,paid search,CAM030,2020-09-10
c8374,Rochelle,Bussard,MO,referral,Organic,silver,Organic Search,CAM018,2020-09-10
c8375,Paul,Stone,NM,social,Paid,gold,Partner Referral,CAM031,2020-09-10
c8376,Tara,Reed,NJ,referral,Paid,bronze,paid search,CAM002,2020-09-10
c8377,Anthony,Murray,NJ,social,Organic,silver,Social,CAM020,2020-09-10
c8378,Antony,Abbott,NJ,referral,Organic,silver,Organic Search,CAM018,2020-09-10
c8379,Frances,Perry,NJ,social,Organic,silver,Organic Search,CAM018,2020-09-10
c838,James,Pavlick,NY,social,Paid,gold,paid search,CAM031,2020-04-15
c8380,Joel,Fairchild,NJ,referral,Organic,silver,Direct,CAM006,2020-09-10
c8381,George,Roberts,NJ,social,Organic,silver,Referral,CAM030,2020-09-13
c8382,Ramon,Scott,ND,social,Organic,silver,Direct,CAM030,2020-09-13
c8383,Julie,Goldfarb,NJ,referral,Paid,bronze,paid search,CAM002,2020-09-13
c8384,Scott,Hernandez,NJ,referral,Organic,silver,Referral,CAM018,2020-09-14
c8385,Patricia,Carreon,OH,referral,Paid,silver,paid search,CAM020,2020-09-14
c8386,Peter,Whitney,NJ,social,Paid,silver,paid search,CAM031,2020-09-14
c8387,Karl,Coughlin,NJ,social,Organic,silver,Direct,CAM030,2020-09-14
c8388,Henry,Ricks,NJ,social,Paid,silver,paid search,CAM031,2020-09-14
c8389,Lilian,Frisbie,ND,social,Paid,gold,paid search,CAM031,2020-09-11
c839,George,Brooks,NY,social,Organic,silver,Referral,CAM001,2020-04-15
c8390,Ariane,Casillas,NY,social,Paid,silver,paid search,CAM031,2020-09-11
c8391,Alison,Wilson,IL,referral,Paid,bronze,paid search,CAM002,2020-09-11
c8392,Jocelyn,Sirois,NJ,referral,Organic,silver,Direct,CAM004,2020-09-11
c8393,Donna,Gunn,NJ,referral,Organic,silver,Referral,CAM006,2020-09-11
c8394,Evelyn,Lindsey,NJ,social,Paid,silver,paid search,CAM006,2020-09-11
c8395,Anna,Graig,NC,referral,Organic,silver,Direct,CAM030,2020-09-11
c8396,Lauren,Zimmer,NJ,social,Organic,silver,Direct,CAM022,2020-09-11
c8397,Michael,Berwick,NJ,marketplace,Organic,silver,Organic Search,CAM018,2020-09-11
c8398,Viola,Vickery,MD,referral,Paid,silver,paid search,CAM020,2020-09-11
c8399,Howard,Jackson,NJ,social,Organic,silver,Organic Search,CAM006,2020-09-11
c84,Kathy,Gutierrez,NJ,social,Paid,gold,paid search,CAM031,2019-01-23
c840,Jose,Hinton,NJ,social,Organic,silver,Organic Search,CAM030,2020-04-15
c8400,Gerald,Bloom,OH,referral,Organic,silver,Organic Search,CAM001,2020-09-12
c8401,Kristine,Smith,NJ,referral,Organic,silver,Direct,CAM006,2020-09-12
c8402,Ronald,Cartwright,NJ,social,Organic,silver,Referral,CAM018,2020-09-12
c8403,David,Reed,NJ,referral,Paid,silver,paid search,CAM014,2020-09-12
c8404,Trisha,Escobar,VT,social,Organic,silver,Direct,CAM018,2020-09-15
c8405,Stormy,Barger,ND,referral,Organic,silver,Direct,CAM018,2020-09-15
c8406,Sharon,Brown,ND,social,Paid,silver,paid search,CAM031,2020-09-16
c8407,Sarah,Dial,NJ,referral,Paid,silver,paid search,CAM014,2020-09-16
c8408,Paul,Wiemer,NJ,social,Paid,silver,paid search,CAM031,2020-09-16
c8409,David,Edwards,NJ,social,Organic,silver,Organic Search,CAM031,2020-09-16
c841,Latisha,Robertson,NJ,referral,Paid,gold,SEO,CAM004,2020-04-15
c8410,Phyllis,Osmun,OH,social,Organic,silver,Direct,CAM030,2020-09-16
c8411,Eric,Blass,NJ,social,Organic,silver,Referral,CAM031,2020-09-16
c8412,Chris,Hernandez,IA,referral,Organic,silver,Organic Search,CAM018,2020-09-16
c8413,Bernice,Radish,NJ,marketplace,Organic,silver,Direct,CAM004,2020-09-17
c8414,Diane,Felicano,NJ,social,Organic,silver,Direct,CAM018,2020-09-17
c8415,David,Barba,NJ,social,Organic,silver,Organic Search,CAM018,2020-09-17
c8416,Janice,Scuderi,NJ,social,Organic,silver,Direct,CAM018,2020-09-17
c8417,Clifford,Nolin,WV,referral,Paid,silver,paid search,CAM001,2020-09-18
c8418,Martin,Lopez,CO,social,Organic,silver,Referral,CAM023,2020-09-18
c8419,Brendan,Zaldivar,WA,social,Organic,silver,Referral,CAM033,2020-09-18
c842,Elizabeth,Paul,NY,social,Paid,silver,paid search,CAM010,2020-04-15
c8420,Leo,Radford,NJ,referral,Organic,silver,Organic Search,CAM001,2020-09-19
c8421,Otis,Contreras,NJ,referral,Paid,bronze,paid search,CAM002,2020-09-19
c8422,Phyllis,Miller,VA,referral,Organic,silver,Organic Search,CAM031,2020-09-20
c8423,Rocky,Steiger,SC,direct,Paid,gold,paid search,CAM031,2020-09-21
c8424,Lance,Davis,MI,referral,Paid,bronze,paid search,CAM002,2020-09-21
c8425,Michelle,Parrish,WA,social,Paid,silver,paid search,CAM031,2020-09-21
c8426,Kevin,Forker,NY,referral,Paid,gold,Partner Referral,CAM018,2020-09-21
c8427,Freda,Plank,CO,social,Paid,gold,paid search,CAM031,2020-09-21
c8428,Nichole,Ahuna,WY,marketplace,Paid,gold,paid social,CAM004,2020-09-21
c8429,Kevin,Hanner,NJ,referral,Organic,silver,Direct,CAM018,2020-09-21
c843,Andrew,Cantu,NJ,referral,Organic,silver,Organic Search,CAM018,2020-04-15
c8430,Inez,Krug,NJ,social,Organic,silver,Direct,CAM018,2020-09-22
c8431,Kim,White,MI,social,Organic,silver,Direct,CAM030,2020-09-22
c8432,Lori,Morrell,NJ,referral,Organic,silver,Referral,CAM018,2020-09-22
c8433,Nicole,Mckinney,NJ,social,Organic,silver,Direct,CAM030,2020-09-22
c8434,Melinda,Thurman,NJ,referral,Organic,silver,Referral,CAM022,2020-09-22
c8435,Hollis,Ammons,NJ,referral,Paid,silver,paid search,CAM018,2020-09-22
c8436,William,Travis,NJ,referral,Paid,silver,paid search,CAM031,2020-09-22
c8437,Mabel,Smith,TN,social,Paid,gold,paid social,CAM004,2020-09-23
c8438,Marie,Guilliam,WA,social,Paid,silver,paid search,CAM031,2020-09-23
c8439,Stephen,Jones,WV,social,Organic,silver,Social,CAM018,2020-09-24
c844,Jennifer,Clark,NJ,direct,Paid,gold,External Display,CAM006,2020-04-15
c8440,Bryan,Riddick,SC,social,Organic,silver,Organic Search,CAM031,2020-09-24
c8441,Warren,Weaver,NJ,referral,Organic,silver,Social,CAM018,2020-09-24
c8442,Sharon,Butler,WA,marketplace,Organic,silver,Direct,CAM004,2020-09-24
c8443,Angela,Marston,NJ,marketplace,Organic,silver,Direct,CAM004,2020-09-24
c8444,Larry,Rollins,ND,referral,Organic,silver,Direct,CAM030,2019-07-23
c8445,Leslie,Slayton,IA,social,Paid,silver,paid search,CAM006,2019-07-23
c8446,Loren,Torno,NC,social,Organic,silver,Organic Search,CAM031,2019-07-24
c8447,Glenn,Michell,NJ,social,Organic,silver,Direct,CAM030,2019-07-24
c8448,Ray,Seavey,NJ,social,Organic,silver,Organic Search,CAM018,2019-07-24
c8449,Kathleen,Hsu,NJ,referral,Paid,silver,paid search,CAM014,2019-07-24
c845,Rachel,Encinas,OH,social,Organic,silver,Organic Search,CAM018,2020-04-15
c8450,Robert,Covington,IA,social,Paid,silver,paid search,CAM031,2019-07-25
c8451,Thomas,Freeman,NY,social,Paid,silver,paid search,CAM031,2019-07-25
c8452,Charles,Hill,WA,social,Organic,silver,Direct,CAM030,2019-07-25
c8453,Bridgette,Barker,WA,social,Paid,silver,paid search,CAM031,2019-07-26
c8454,Hope,Knight,NC,referral,Paid,silver,paid search,CAM031,2019-07-27
c8455,Shirley,Delgado,ND,referral,Paid,gold,Partner Referral,CAM020,2019-07-28
c8456,Martha,Higgins,NJ,social,Organic,silver,Referral,CAM022,2019-07-28
c8457,Edward,Regalado,NJ,social,Paid,silver,paid search,CAM031,2019-07-28
c8458,Jeff,Abbott,IA,referral,Organic,silver,Referral,CAM030,2019-07-29
c8459,Zachary,Anderson,NJ,social,Organic,silver,Direct,CAM030,2019-07-29
c846,Victor,Cobian,IA,social,Organic,silver,Direct,CAM031,2020-04-15
c8460,Jaqueline,Crowe,NJ,social,Organic,silver,Direct,CAM030,2019-07-29
c8461,Leroy,Roberrtson,NY,social,Organic,silver,Organic Search,CAM018,2019-07-30
c8462,Juan,Padgett,NC,referral,Organic,silver,Referral,CAM018,2019-07-30
c8463,Joseph,Carter,NM,social,Paid,silver,paid search,CAM031,2019-07-30
c8464,Cynthia,Wrisley,ND,social,Paid,silver,paid search,CAM031,2019-07-30
c8465,Tammy,Clyde,OH,social,Organic,silver,Social,CAM018,2019-07-31
c8466,Willie,Sullivan,WY,social,Paid,silver,paid search,CAM031,2019-07-31
c8467,Sheryl,Sheppard,NJ,referral,Paid,silver,paid search,CAM031,2019-07-31
c8468,Jana,Martin,NJ,referral,Organic,silver,Referral,CAM018,2019-07-31
c8469,Geoffrey,Mejia,NY,social,Organic,silver,Direct,CAM031,2019-07-31
c847,Frederick,Jantzen,NJ,referral,Paid,silver,paid search,CAM031,2020-04-15
c8470,Gerald,Middleton,CO,social,Organic,silver,Direct,CAM001,2019-08-01
c8471,Michael,Gervasio,VA,social,Organic,silver,Organic Search,CAM018,2019-08-01
c8472,Cynthia,Schwipps,NJ,social,Paid,silver,paid search,CAM031,2019-08-01
c8473,Jessica,Garay,NJ,social,Organic,silver,Direct,CAM018,2019-08-01
c8474,Cheryl,Ball,NC,social,Organic,silver,Organic Search,CAM031,2019-08-02
c8475,Virginia,Rondeau,NJ,referral,Organic,silver,Direct,CAM018,2020-09-25
c8476,Garfield,Davis,NJ,referral,Paid,silver,paid search,CAM031,2019-08-02
c8477,Deborah,Monroe,NJ,social,Organic,silver,Organic Search,CAM030,2019-08-02
c8478,Richard,Stevens,NJ,referral,Organic,silver,Referral,CAM033,2019-08-03
c8479,Julie,Durie,NJ,social,Paid,silver,paid search,CAM031,2019-08-03
c848,Anna,Martin,GA,social,Organic,silver,Social,CAM033,2020-04-16
c8480,Mae,Schrenk,NJ,social,Paid,gold,External Display,CAM011,2019-08-04
c8481,Julie,Phillips,NJ,referral,Organic,silver,Direct,CAM030,2019-08-04
c8482,Joyce,Sharrow,NJ,direct,Organic,silver,Direct,CAM030,2019-08-04
c8483,Hattie,Davis,WY,referral,Paid,silver,paid search,CAM031,2019-08-05
c8484,Mary,Mignot,NJ,social,Organic,silver,Direct,CAM030,2019-08-05
c8485,Chloe,Keene,NJ,social,Organic,silver,Direct,CAM031,2019-08-06
c8486,Ryan,Hartman,NJ,social,Paid,silver,paid search,CAM030,2019-08-06
c8487,Mark,Richards,NJ,social,Organic,silver,Direct,CAM018,2019-08-06
c8488,Doris,Thompson,OK,social,Organic,silver,Direct,CAM032,2019-08-07
c8489,Lucy,Roy,GA,social,Paid,silver,paid search,CAM031,2019-08-08
c849,Julio,Smith,NC,social,Paid,gold,paid search,CAM018,2020-04-16
c8490,Janee,Hambleton,NJ,referral,Organic,silver,Direct,CAM030,2019-08-09
c8491,Sung,Tompkins,NJ,social,Paid,silver,paid search,CAM031,2019-08-11
c8492,Tina,Berry,NJ,direct,Organic,silver,Direct,CAM030,2019-08-12
c8493,Cory,Manuel,GA,referral,Organic,silver,Referral,CAM030,2019-08-12
c8494,Lois,Shaw,NY,social,Organic,silver,Direct,CAM018,2019-08-12
c8495,Shawn,Beasley,NJ,social,Organic,silver,Direct,CAM030,2019-08-13
c8496,Ronald,Ross,NC,referral,Organic,silver,Direct,CAM018,2019-08-13
c8497,Linda,King,ND,social,Organic,silver,Direct,CAM018,2019-08-14
c8498,Sharon,Berczel,NC,social,Organic,silver,Organic Search,CAM031,2019-08-14
c8499,Shaun,Roden,IA,social,Paid,silver,paid search,CAM030,2019-08-14
c85,Stanley,Haight,OH,social,Organic,silver,Organic Search,CAM030,2019-01-23
c850,Melissa,Clark,NJ,social,Organic,silver,Direct,CAM030,2020-04-16
c8500,Mary,Rivera,NJ,social,Organic,silver,Organic Search,CAM018,2019-08-15
c8501,Shirley,Jenkins,DE,social,Paid,silver,paid search,CAM006,2019-08-15
c8502,John,Mcentegart,NJ,social,Paid,silver,paid search,CAM031,2019-08-15
c8503,Edna,Pineda,NJ,social,Organic,silver,Direct,CAM030,2019-08-15
c8504,Len,Beasley,WA,social,Organic,silver,Direct,CAM018,2019-08-16
c8505,Daniel,Brown,NJ,social,Organic,silver,Referral,CAM031,2019-08-16
c8506,James,Thompson,NJ,social,Organic,silver,Referral,CAM030,2019-08-16
c8507,Larry,Johnson,NJ,referral,Organic,silver,Social,CAM022,2019-08-17
c8508,Laura,Dorn,DE,social,Paid,silver,paid search,CAM031,2019-08-17
c8509,Daisy,Bardwell,OH,social,Organic,silver,Social,CAM031,2019-08-17
c851,James,Parham,NJ,social,Paid,silver,paid search,CAM031,2020-04-16
c8510,Skye,Haycraft,GA,referral,Paid,silver,paid search,CAM030,2019-08-17
c8511,Harriet,Hughes,NJ,social,Organic,silver,Referral,CAM020,2019-08-18
c8512,Earl,Oconnell,IA,referral,Paid,silver,paid search,CAM030,2019-08-18
c8513,Johnny,James,NJ,direct,Organic,silver,Direct,CAM030,2019-08-18
c8514,Hollie,Dunn,IA,social,Paid,gold,External Display,CAM014,2019-08-18
c8515,Elizabeth,Chang,NJ,social,Organic,silver,Organic Search,CAM018,2019-08-19
c8516,Angela,Ware,NJ,social,Paid,silver,paid search,CAM031,2019-08-19
c8517,Jaime,Larsen,ND,social,Organic,silver,Organic Search,CAM018,2019-08-23
c8518,Eli,Stott,NJ,referral,Organic,silver,Direct,CAM018,2020-09-25
c8519,Eddy,Marak,NJ,social,Paid,silver,paid search,CAM030,2019-08-23
c852,Selma,Abela,OK,social,Paid,gold,paid search,CAM006,2020-04-16
c8520,Roger,Fernandez,NJ,social,Organic,silver,Organic Search,CAM018,2019-08-23
c8521,Joanne,Orange,NJ,referral,Organic,silver,Referral,CAM018,2019-08-23
c8522,Yolanda,Jenkins,NJ,social,Organic,silver,Organic Search,CAM018,2019-08-23
c8523,Anne,Verdin,NY,referral,Organic,silver,Direct,CAM030,2019-08-24
c8524,Crystal,Cogswell,NJ,social,Organic,silver,Direct,CAM006,2019-08-24
c8525,Wilburn,Gordon,NJ,social,Paid,silver,paid search,CAM031,2019-08-24
c8526,Benjamin,Wheeler,NJ,direct,Paid,silver,paid search,CAM031,2019-08-24
